% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
0.634	1	10	64	5	9	26	1836	0	0
0.635	1	10	64	6	9	22	1383	0	0
0.636	1	10	64	7	9	22	1383	0	0
0.637	1	10	64	8	9	20	1191	0	0
0.638	1	10	64	9	9	20	1191	0	0
0.639	1	10	64	10	9	24	1620	0	0
0.64	1	10	65	1	9	24	1620	0	0
0.641	1	10	65	2	9	12	597	0	0
0.642	1	10	65	3	9	12	597	0	0
0.643	1	10	65	4	9	18	967	0	0
0.644	1	10	65	5	9	18	967	0	0
0.645	1	9	65	6	3	22	1383	0	0
0.646	1	9	65	7	3	24	1620	0	0
0.647	1	9	65	8	3	24	1620	0	0
0.648	1	7	65	9	2	24	1620	0	0
0.649	1	10	65	10	9	18	967	0	0
0.65	1	10	66	1	9	18	967	0	0
0.651	1	10	66	2	9	18	967	0	0
0.652	1	10	66	3	9	18	967	0	0
0.653	1	10	66	4	9	18	967	0	0
0.654	1	10	66	5	9	18	967	0	0
0.655	1	10	66	6	9	18	967	0	0
0.656	1	10	66	7	9	18	967	0	0
0.657	1	9	66	8	3	20	1191	0	0
0.658	1	9	66	9	3	20	1191	0	0
0.659	1	10	66	10	9	22	1383	0	0
0.66	1	10	67	1	9	22	1383	0	0
0.661	1	10	67	2	9	20	1191	0	0
0.662	1	10	67	3	9	20	1191	0	0
0.663	1	8	67	4	11	22	1383	0	0
0.664	1	9	67	5	3	22	1383	0	0
0.665	1	9	67	6	3	22	1383	0	0
0.666	1	9	67	7	3	20	1191	0	0
0.667	1	10	67	8	9	20	1191	0	0
0.668	1	10	67	9	9	20	1191	0	0
0.669	1	10	67	10	9	16	903	0	0
0.67	1	9	68	1	3	24	1620	0	0
0.671	1	9	68	2	3	24	1620	0	0
0.672	1	9	68	3	3	26	1836	0	0
0.673	1	9	68	4	3	26	1836	0	0
0.674	1	10	68	5	9	16	903	0	0
0.675	1	10	68	6	9	20	1191	0	0
0.676	1	10	68	7	9	20	1191	0	0
0.677	1	10	68	8	9	24	1620	0	0
0.678	1	10	68	9	9	24	1620	0	0
0.679	1	7	68	10	2	22	1383	0	0
0.68	1	9	69	1	3	26	1836	0	0
0.681	1	10	69	2	9	22	1383	0	0
0.682	1	10	69	3	9	22	1383	0	0
0.683	1	10	69	4	9	24	1620	0	0
0.684	1	10	69	5	9	24	1620	0	0
0.685	1	10	69	6	9	16	903	0	0
0.686	1	10	69	7	9	16	903	0	0
0.687	1	9	69	8	3	20	1191	0	0
0.688	1	9	69	9	3	18	967	0	0
0.689	1	10	69	10	9	18	967	0	0
0.69	1	10	70	1	9	18	967	0	0
0.691	1	10	70	2	9	18	967	0	0
0.692	1	10	70	3	9	18	967	0	0
0.693	1	10	70	4	9	18	967	0	0
0.694	1	10	70	5	9	18	967	0	0
0.695	1	8	70	6	11	20	1191	0	0
0.696	1	7	70	7	2	24	1620	0	0
0.697	1	10	70	8	9	20	1191	0	0
0.698	1	10	70	9	9	20	1191	0	0
0.699	1	10	70	10	9	24	1620	0	0
0.7	1	10	71	1	9	24	1620	0	0
0.701	1	10	71	2	9	22	1383	0	0
0.702	1	10	71	3	9	22	1383	0	0
0.703	1	10	71	4	9	16	903	0	0
0.704	1	10	71	5	9	16	903	0	0
0.705	1	10	71	6	9	18	967	0	0
0.706	1	10	71	7	9	18	967	0	0
0.707	1	10	71	8	9	20	1191	0	0
0.708	1	10	71	9	9	20	1191	0	0
0.709	1	10	71	10	9	18	967	0	0
0.71	1	10	72	1	9	18	967	0	0
0.711	1	9	72	2	3	14	775	0	0
0.712	1	9	72	3	3	18	967	0	0
0.713	1	10	72	4	9	14	775	0	0
0.714	1	10	72	5	9	14	775	0	0
0.715	1	10	72	6	9	18	967	0	0
0.716	1	9	72	7	3	24	1620	0	0
0.717	1	9	72	8	3	24	1620	0	0
0.718	1	10	72	9	9	14	775	0	0
0.719	1	9	72	10	3	16	903	0	0
0.72	1	9	73	1	3	16	903	0	0
0.721	1	9	73	2	3	16	903	0	0
0.722	1	7	73	3	2	16	903	0	0
0.723	1	7	73	4	2	16	903	0	0
0.724	1	9	73	5	3	20	1191	0	0
0.725	1	6	73	6	12	26	1836	0	0
0.726	1	9	73	7	3	26	1836	0	0
0.727	1	10	73	8	9	22	1383	0	0
0.728	1	10	73	9	9	22	1383	0	0
0.729	1	10	73	10	9	22	1383	0	0
0.73	1	10	74	1	9	22	1383	0	0
0.731	1	10	74	2	9	20	1191	0	0
0.732	1	10	74	3	9	20	1191	0	0
0.733	1	10	74	4	9	24	1620	0	0
0.734	1	10	74	5	9	24	1620	0	0
0.735	1	10	74	6	9	22	1383	0	0
0.736	1	10	74	7	9	22	1383	0	0
0.737	1	10	74	8	9	22	1383	0	0
0.738	1	10	74	9	9	22	1383	0	0
0.739	1	10	74	10	9	22	1383	0	0
0.74	1	10	75	1	9	22	1383	0	0
0.741	1	10	75	2	9	14	775	0	0
0.742	1	10	75	3	9	14	775	0	0
0.743	1	10	75	4	9	18	967	0	0
0.744	1	10	75	5	9	18	967	0	0
0.745	1	6	75	6	12	22	1383	0	0
0.746	1	7	75	7	2	22	1383	0	0
0.747	1	10	75	8	9	14	775	0	0
0.748	1	7	75	9	2	24	1620	0	0
0.749	1	7	75	10	2	24	1620	0	0
0.75	1	9	76	1	3	18	967	0	0
0.751	1	8	76	2	11	22	1383	0	0
0.752	1	8	76	3	11	22	1383	0	0
0.753	1	10	76	4	9	16	903	0	0
0.754	1	10	76	5	9	16	903	0	0
0.755	1	10	76	6	9	20	1191	0	0
0.756	1	10	76	7	9	20	1191	0	0
0.757	1	10	76	8	9	18	967	0	0
0.758	1	10	76	9	9	18	967	0	0
0.759	1	9	76	10	3	22	1383	0	0
0.76	1	9	77	1	3	22	1383	0	0
0.761	1	10	77	2	9	24	1620	0	0
0.762	1	10	77	3	9	24	1620	0	0
0.763	1	10	77	4	9	22	1383	0	0
0.764	1	10	77	5	9	22	1383	0	0
0.765	1	8	77	6	11	26	1836	0	0
0.766	1	8	77	7	11	26	1836	0	0
0.767	1	10	77	8	9	28	2196	0	0
0.768	1	10	77	9	9	28	2196	0	0
0.769	1	10	77	10	9	24	1620	0	0
0.77	1	10	78	1	9	24	1620	0	0
0.771	1	10	78	2	9	18	967	0	0
0.772	1	10	78	3	9	18	967	0	0
0.773	1	10	78	4	9	24	1620	0	0
0.774	1	10	78	5	9	24	1620	0	0
0.775	1	10	78	6	9	20	1191	0	0
0.776	1	10	78	7	9	20	1191	0	0
0.777	1	9	78	8	3	20	1191	0	0
0.778	1	8	78	9	11	20	1191	0	0
0.779	1	10	78	10	9	20	1191	0	0
0.78	1	10	79	1	9	20	1191	0	0
0.781	1	10	79	2	9	22	1383	0	0
0.782	1	10	79	3	9	22	1383	0	0
0.783	1	9	79	4	3	24	1620	0	0
0.784	1	10	79	5	9	18	967	0	0
0.785	1	9	79	6	3	20	1191	0	0
0.786	1	10	79	7	9	8	421	0	0
0.787	1	10	79	8	9	22	1383	0	0
0.788	1	10	79	9	9	22	1383	0	0
0.789	1	10	79	10	9	22	1383	0	0
0.79	1	10	80	1	9	22	1383	0	0
0.791	1	10	80	2	9	18	967	0	0
0.792	1	10	80	3	9	18	967	0	0
0.793	1	9	80	4	3	16	903	0	0
0.794	1	8	80	5	11	18	967	0	0
0.795	1	10	80	6	9	18	967	0	0
0.796	1	10	80	7	9	18	967	0	0
0.797	1	10	80	8	9	18	967	0	0
0.798	1	9	80	9	3	24	1620	0	0
0.799	1	9	80	10	3	24	1620	0	0
0.8	1	9	81	1	3	24	1620	0	0
0.801	1	10	81	2	9	22	1383	0	0
0.802	1	10	81	3	9	22	1383	0	0
0.803	1	10	81	4	9	20	1191	0	0
0.804	1	10	81	5	9	20	1191	0	0
0.805	1	10	81	6	9	18	967	0	0
0.806	1	10	81	7	9	18	967	0	0
0.807	1	10	81	8	9	22	1383	0	0
0.808	1	10	81	9	9	22	1383	0	0
0.809	1	10	81	10	9	20	1191	0	0
0.81	1	10	82	1	9	20	1191	0	0
0.811	1	10	82	2	9	18	967	0	0
0.812	1	10	82	3	9	18	967	0	0
0.813	1	9	82	4	3	20	1191	0	0
0.814	1	7	82	5	2	22	1383	0	0
0.815	1	10	82	6	9	18	967	0	0
0.816	1	10	82	7	9	18	967	0	0
0.817	1	10	82	8	9	22	1383	0	0
0.818	1	10	82	9	9	22	1383	0	0
0.819	1	10	82	10	9	16	903	0	0
0.82	1	10	83	1	9	16	903	0	0
0.821	1	10	83	2	9	18	967	0	0
0.822	1	10	83	3	9	18	967	0	0
0.823	1	10	83	4	9	26	1836	0	0
0.824	1	10	83	5	9	26	1836	0	0
0.825	1	10	83	6	9	28	2196	0	0
0.826	1	10	83	7	9	28	2196	0	0
0.827	1	10	83	8	9	28	2196	0	0
0.828	1	10	83	9	9	28	2196	0	0
0.829	1	10	83	10	9	24	1620	0	0
0.83	1	10	84	1	9	24	1620	0	0
0.831	1	10	84	2	9	18	967	0	0
0.832	1	10	84	3	9	18	967	0	0
0.833	1	10	84	4	9	22	1383	0	0
0.834	1	10	84	5	9	22	1383	0	0
0.835	1	8	84	6	11	20	1191	0	0
0.836	1	8	84	7	11	20	1191	0	0
0.837	1	10	84	8	9	24	1620	0	0
0.838	1	10	84	9	9	24	1620	0	0
0.839	1	10	84	10	9	28	2196	0	0
0.84	1	10	85	1	9	28	2196	0	0
0.841	1	10	85	2	9	20	1191	0	0
0.842	1	10	85	3	9	20	1191	0	0
0.843	1	9	85	4	3	20	1191	0	0
0.844	1	9	85	5	3	22	1383	0	0
0.845	1	10	85	6	9	20	1191	0	0
0.846	1	10	85	7	9	20	1191	0	0
0.847	1	10	85	8	9	20	1191	0	0
0.848	1	10	85	9	9	20	1191	0	0
0.849	1	10	85	10	9	16	903	0	0
0.85	1	7	86	1	2	28	2196	0	0
0.851	1	10	86	2	9	24	1620	0	0
0.852	1	10	86	3	9	24	1620	0	0
0.853	1	10	86	4	9	22	1383	0	0
0.854	1	10	86	5	9	22	1383	0	0
0.855	1	10	86	6	9	22	1383	0	0
0.856	1	10	86	7	9	22	1383	0	0
0.857	1	10	86	8	9	28	2196	0	0
0.858	1	10	86	9	9	28	2196	0	0
0.859	1	10	86	10	9	22	1383	0	0
0.86	1	10	87	1	9	22	1383	0	0
0.861	1	10	87	2	9	24	1620	0	0
0.862	1	10	87	3	9	24	1620	0	0
0.863	1	10	87	4	9	24	1620	0	0
0.864	1	10	87	5	9	24	1620	0	0
0.865	1	10	87	6	9	22	1383	0	0
0.866	1	10	87	7	9	22	1383	0	0
0.867	1	10	87	8	9	28	2196	0	0
0.868	1	10	87	9	9	28	2196	0	0
0.869	1	10	87	10	9	20	1191	0	0
0.87	1	10	88	1	9	20	1191	0	0
0.871	1	10	88	2	9	14	775	0	0
0.872	1	10	88	3	9	14	775	0	0
0.873	1	10	88	4	9	14	775	0	0
0.874	1	10	88	5	9	14	775	0	0
0.875	1	10	88	6	9	18	967	0	0
0.876	1	10	88	7	9	18	967	0	0
0.877	1	10	88	8	9	22	1383	0	0
0.878	1	10	88	9	9	22	1383	0	0
0.879	1	10	88	10	9	12	597	0	0
0.88	1	10	89	1	9	12	597	0	0
0.881	1	10	89	2	9	14	775	0	0
0.882	1	10	89	3	9	14	775	0	0
0.883	1	10	89	4	9	20	1191	0	0
0.884	1	10	89	5	9	20	1191	0	0
0.885	1	10	89	6	9	18	967	0	0
0.886	1	10	89	7	9	18	967	0	0
0.887	1	10	89	8	9	14	775	0	0
0.888	1	10	89	9	9	14	775	0	0
0.889	1	10	89	10	9	24	1620	0	0
0.89	1	10	90	1	9	24	1620	0	0
0.891	1	10	90	2	9	18	967	0	0
0.892	1	10	90	3	9	18	967	0	0
0.893	1	10	90	4	9	22	1383	0	0
0.894	1	10	90	5	9	22	1383	0	0
0.895	1	10	90	6	9	20	1191	0	0
0.896	1	10	90	7	9	20	1191	0	0
0.897	1	10	90	8	9	18	967	0	0
0.898	1	10	90	9	9	18	967	0	0
0.899	1	10	90	10	9	18	967	0	0
0.9	1	10	91	1	9	18	967	0	0
0.901	1	9	91	2	3	22	1383	0	0
0.902	1	9	91	3	3	24	1620	0	0
0.903	1	9	91	4	3	24	1620	0	0
0.904	1	10	91	5	9	18	967	0	0
0.905	1	10	91	6	9	20	1191	0	0
0.906	1	10	91	7	9	20	1191	0	0
0.907	1	6	91	8	12	20	1191	0	0
0.908	1	6	91	9	12	20	1191	0	0
0.909	1	10	91	10	9	24	1620	0	0
0.91	1	10	92	1	9	24	1620	0	0
0.911	1	10	92	2	9	22	1383	0	0
0.912	1	10	92	3	9	22	1383	0	0
0.913	1	9	92	4	3	22	1383	0	0
0.914	1	9	92	5	3	20	1191	0	0
0.915	1	10	92	6	9	20	1191	0	0
0.916	1	10	92	7	9	20	1191	0	0
0.917	1	9	92	8	3	20	1191	0	0
0.918	1	9	92	9	3	18	967	0	0
0.919	1	10	92	10	9	16	903	0	0
0.92	1	10	93	1	9	16	903	0	0
0.921	1	7	93	2	2	24	1620	0	0
0.922	1	7	93	3	2	26	1836	0	0
0.923	1	10	93	4	9	24	1620	0	0
0.924	1	10	93	5	9	24	1620	0	0
0.925	1	10	93	6	9	26	1836	0	0
0.926	1	10	93	7	9	26	1836	0	0
0.927	1	10	93	8	9	14	775	0	0
0.928	1	10	93	9	9	14	775	0	0
0.929	1	10	93	10	9	26	1836	0	0
0.93	1	10	94	1	9	26	1836	0	0
0.931	1	10	94	2	9	28	2196	0	0
0.932	1	10	94	3	9	28	2196	0	0
0.933	1	10	94	4	9	18	967	0	0
0.934	1	10	94	5	9	18	967	0	0
0.935	1	10	94	6	9	22	1383	0	0
0.936	1	10	94	7	9	22	1383	0	0
0.937	1	10	94	8	9	18	967	0	0
0.938	1	10	94	9	9	18	967	0	0
0.939	1	10	94	10	9	12	597	0	0
0.94	1	10	95	1	9	12	597	0	0
0.941	1	10	95	2	9	18	967	0	0
0.942	1	10	95	3	9	18	967	0	0
0.943	1	10	95	4	9	26	1836	0	0
0.944	1	10	95	5	9	26	1836	0	0
0.945	1	10	95	6	9	18	967	0	0
0.946	1	10	95	7	9	18	967	0	0
0.947	1	10	95	8	9	22	1383	0	0
0.948	1	10	95	9	9	22	1383	0	0
0.949	1	10	95	10	9	20	1191	0	0
0.95	1	10	96	1	9	20	1191	0	0
0.951	1	10	96	2	9	22	1383	0	0
0.952	1	10	96	3	9	22	1383	0	0
0.953	1	10	96	4	9	24	1620	0	0
0.954	1	10	96	5	9	24	1620	0	0
0.955	1	9	96	6	3	24	1620	0	0
0.956	1	9	96	7	3	20	1191	0	0
0.957	1	10	96	8	9	24	1620	0	0
0.958	1	10	96	9	9	24	1620	0	0
0.959	1	10	96	10	9	22	1383	0	0
0.96	1	10	97	1	9	22	1383	0	0
0.961	1	10	97	2	9	16	903	0	0
0.962	1	10	97	3	9	16	903	0	0
0.963	1	10	97	4	9	20	1191	0	0
0.964	1	10	97	5	9	20	1191	0	0
0.965	1	9	97	6	3	24	1620	0	0
0.966	1	9	97	7	3	20	1191	0	0
0.967	1	10	97	8	9	22	1383	0	0
0.968	1	10	97	9	9	22	1383	0	0
0.969	1	10	97	10	9	22	1383	0	0
0.97	1	10	98	1	9	22	1383	0	0
0.971	1	9	98	2	3	20	1191	0	0
0.972	1	8	98	3	11	12	597	0	0
0.973	1	10	98	4	9	20	1191	0	0
0.974	1	10	98	5	9	20	1191	0	0
0.975	1	10	98	6	9	18	967	0	0
0.976	1	10	98	7	9	18	967	0	0
0.977	1	9	98	8	3	18	967	0	0
0.978	1	9	98	9	3	22	1383	0	0
0.979	1	9	98	10	3	22	1383	0	0
0.98	1	10	99	1	9	14	775	0	0
0.981	1	10	99	2	9	14	775	0	0
0.982	1	7	99	3	2	24	1620	0	0
0.983	1	10	99	4	9	20	1191	0	0
0.984	1	10	99	5	9	20	1191	0	0
0.985	1	10	99	6	9	18	967	0	0
0.986	1	9	99	7	3	24	1620	0	0
0.987	1	9	99	8	3	24	1620	0	0
0.988	1	7	99	9	2	24	1620	0	0
0.989	1	7	99	10	2	24	1620	0	0
0.99	1	7	100	1	2	24	1620	0	0
0.991	1	10	100	2	9	22	1383	0	0
0.992	1	10	100	3	9	22	1383	0	0
0.993	1	10	100	4	9	22	1383	0	0
0.994	1	10	100	5	9	22	1383	0	0
0.995	1	7	100	6	2	18	967	0	0
0.996	1	9	100	7	3	20	1191	0	0
0.997	1	10	100	8	9	22	1383	0	0
0.998	1	10	100	9	9	22	1383	0	0
0.999	1	10	100	10	9	16	903	0	0
1	1	10	101	1	9	16	903	0	0
1.001	1	10	101	2	9	16	903	0	0
1.002	1	10	101	3	9	16	903	0	0
1.003	1	10	101	4	9	22	1383	0	0
1.004	1	10	101	5	9	22	1383	0	0
1.005	1	10	101	6	9	18	967	0	0
1.006	1	10	101	7	9	18	967	0	0
1.007	1	10	101	8	9	22	1383	0	0
1.008	1	10	101	9	9	22	1383	0	0
1.009	1	10	101	10	9	16	903	0	0
1.01	1	10	102	1	9	16	903	0	0
1.011	1	9	102	2	3	22	1383	0	0
1.012	1	8	102	3	11	20	1191	0	0
1.013	1	10	102	4	9	16	903	0	0
1.014	1	9	102	5	3	24	1620	0	0
1.015	1	10	102	6	9	24	1620	0	0
1.016	1	10	102	7	9	24	1620	0	0
1.017	1	10	102	8	9	22	1383	0	0
1.018	1	10	102	9	9	22	1383	0	0
1.019	1	8	102	10	11	20	1191	0	0
1.02	1	8	103	1	11	20	1191	0	0
1.021	1	10	103	2	9	18	967	0	0
1.022	1	10	103	3	9	18	967	0	0
1.023	1	8	103	4	11	20	1191	0	0
1.024	1	7	103	5	2	22	1383	0	0
1.025	1	10	103	6	9	22	1383	0	0
1.026	1	10	103	7	9	22	1383	0	0
1.027	1	10	103	8	9	24	1620	0	0
1.028	1	10	103	9	9	24	1620	0	0
1.029	1	10	103	10	9	14	775	0	0
1.03	1	10	104	1	9	14	775	0	0
1.031	1	10	104	2	9	16	903	0	0
1.032	1	10	104	3	9	16	903	0	0
1.033	1	10	104	4	9	20	1191	0	0
1.034	1	10	104	5	9	20	1191	0	0
1.035	1	10	104	6	9	14	775	0	0
1.036	1	10	104	7	9	14	775	0	0
1.037	1	10	104	8	9	18	967	0	0
1.038	1	10	104	9	9	18	967	0	0
1.039	1	10	104	10	9	22	1383	0	0
1.04	1	10	105	1	9	22	1383	0	0
1.041	1	10	105	2	9	22	1383	0	0
1.042	1	10	105	3	9	22	1383	0	0
1.043	1	10	105	4	9	22	1383	0	0
1.044	1	10	105	5	9	22	1383	0	0
1.045	1	10	105	6	9	14	775	0	0
1.046	1	10	105	7	9	14	775	0	0
1.047	1	10	105	8	9	14	775	0	0
1.048	1	9	105	9	3	22	1383	0	0
1.049	1	10	105	10	9	20	1191	0	0
1.05	1	10	106	1	9	20	1191	0	0
1.051	1	10	106	2	9	12	597	0	0
1.052	1	9	106	3	3	18	967	0	0
1.053	1	10	106	4	9	18	967	0	0
1.054	1	10	106	5	9	18	967	0	0
1.055	1	10	106	6	9	20	1191	0	0
1.056	1	10	106	7	9	20	1191	0	0
1.057	1	10	106	8	9	18	967	0	0
1.058	1	10	106	9	9	18	967	0	0
1.059	1	10	106	10	9	14	775	0	0
1.06	1	10	107	1	9	14	775	0	0
1.061	1	8	107	2	11	22	1383	0	0
1.062	1	8	107	3	11	22	1383	0	0
1.063	1	10	107	4	9	14	775	0	0
1.064	1	10	107	5	9	14	775	0	0
1.065	1	10	107	6	9	14	775	0	0
1.066	1	10	107	7	9	14	775	0	0
1.067	1	10	107	8	9	18	967	0	0
1.068	1	10	107	9	9	18	967	0	0
1.069	1	10	107	10	9	22	1383	0	0
1.07	1	10	108	1	9	22	1383	0	0
1.071	1	10	108	2	9	18	967	0	0
1.072	1	10	108	3	9	18	967	0	0
1.073	1	9	108	4	3	20	1191	0	0
1.074	1	9	108	5	3	22	1383	0	0
1.075	1	9	108	6	3	22	1383	0	0
1.076	1	9	108	7	3	20	1191	0	0
1.077	1	10	108	8	9	20	1191	0	0
1.078	1	10	108	9	9	20	1191	0	0
1.079	1	10	108	10	9	22	1383	0	0
1.08	1	10	109	1	9	22	1383	0	0
1.081	1	10	109	2	9	22	1383	0	0
1.082	1	10	109	3	9	22	1383	0	0
1.083	1	9	109	4	3	18	967	0	0
1.084	1	9	109	5	3	20	1191	0	0
1.085	1	10	109	6	9	24	1620	0	0
1.086	1	10	109	7	9	24	1620	0	0
1.087	1	10	109	8	9	20	1191	0	0
1.088	1	10	109	9	9	20	1191	0	0
1.089	1	8	109	10	11	20	1191	0	0
1.09	1	9	110	1	3	24	1620	0	0
1.091	1	9	110	2	3	24	1620	0	0
1.092	1	9	110	3	3	28	2196	0	0
1.093	1	10	110	4	9	26	1836	0	0
1.094	1	10	110	5	9	26	1836	0	0
1.095	1	10	110	6	9	28	2196	0	0
1.096	1	10	110	7	9	28	2196	0	0
1.097	1	9	110	8	3	24	1620	0	0
1.098	1	10	110	9	9	18	967	0	0
1.099	1	10	110	10	9	18	967	0	0
1.1	1	9	111	1	3	26	1836	0	0
1.101	1	9	111	2	3	26	1836	0	0
1.102	1	9	111	3	3	24	1620	0	0
1.103	1	9	111	4	3	24	1620	0	0
1.104	1	10	111	5	9	18	967	0	0
1.105	1	10	111	6	9	18	967	0	0
1.106	1	9	111	7	3	24	1620	0	0
1.107	1	10	111	8	9	26	1836	0	0
1.108	1	10	111	9	9	26	1836	0	0
1.109	1	10	111	10	9	22	1383	0	0
1.11	1	10	112	1	9	22	1383	0	0
1.111	1	9	112	2	3	24	1620	0	0
1.112	1	9	112	3	3	20	1191	0	0
1.113	1	10	112	4	9	20	1191	0	0
1.114	1	10	112	5	9	20	1191	0	0
1.115	1	8	112	6	11	24	1620	0	0
1.116	1	8	112	7	11	24	1620	0	0
1.117	1	10	112	8	9	20	1191	0	0
1.118	1	10	112	9	9	20	1191	0	0
1.119	1	10	112	10	9	20	1191	0	0
1.12	1	10	113	1	9	20	1191	0	0
1.121	1	10	113	2	9	18	967	0	0
1.122	1	10	113	3	9	18	967	0	0
1.123	1	8	113	4	11	20	1191	0	0
1.124	1	7	113	5	2	22	1383	0	0
1.125	1	10	113	6	9	14	775	0	0
1.126	1	10	113	7	9	14	775	0	0
1.127	1	10	113	8	9	24	1620	0	0
1.128	1	10	113	9	9	24	1620	0	0
1.129	1	10	113	10	9	28	2196	0	0
1.13	1	10	114	1	9	28	2196	0	0
1.131	1	10	114	2	9	24	1620	0	0
1.132	1	10	114	3	9	24	1620	0	0
1.133	1	9	114	4	3	20	1191	0	0
1.134	1	6	114	5	12	22	1383	0	0
1.135	1	9	114	6	3	18	967	0	0
1.136	1	7	114	7	2	20	1191	0	0
1.137	1	10	114	8	9	12	597	0	0
1.138	1	10	114	9	9	12	597	0	0
1.139	1	10	114	10	9	20	1191	0	0
1.14	1	10	115	1	9	20	1191	0	0
1.141	1	10	115	2	9	22	1383	0	0
1.142	1	10	115	3	9	22	1383	0	0
1.143	1	7	115	4	2	28	2196	0	0
1.144	1	10	115	5	9	16	903	0	0
1.145	1	10	115	6	9	18	967	0	0
1.146	1	10	115	7	9	18	967	0	0
1.147	1	10	115	8	9	22	1383	0	0
1.148	1	10	115	9	9	22	1383	0	0
1.149	1	10	115	10	9	16	903	0	0
1.15	1	10	116	1	9	16	903	0	0
1.151	1	10	116	2	9	14	775	0	0
1.152	1	10	116	3	9	14	775	0	0
1.153	1	10	116	4	9	22	1383	0	0
1.154	1	10	116	5	9	22	1383	0	0
1.155	1	10	116	6	9	24	1620	0	0
1.156	1	10	116	7	9	24	1620	0	0
1.157	1	10	116	8	9	18	967	0	0
1.158	1	10	116	9	9	18	967	0	0
1.159	1	8	116	10	11	22	1383	0	0
1.16	1	8	117	1	11	22	1383	0	0
1.161	1	10	117	2	9	16	903	0	0
1.162	1	10	117	3	9	16	903	0	0
1.163	1	10	117	4	9	16	903	0	0
1.164	1	10	117	5	9	16	903	0	0
1.165	1	8	117	6	11	24	1620	0	0
1.166	1	8	117	7	11	24	1620	0	0
1.167	1	9	117	8	3	18	967	0	0
1.168	1	9	117	9	3	16	903	0	0
1.169	1	10	117	10	9	18	967	0	0
1.17	1	10	118	1	9	18	967	0	0
1.171	1	10	118	2	9	18	967	0	0
1.172	1	10	118	3	9	18	967	0	0
1.173	1	10	118	4	9	16	903	0	0
1.174	1	10	118	5	9	16	903	0	0
1.175	1	9	118	6	3	22	1383	0	0
1.176	1	9	118	7	3	26	1836	0	0
1.177	1	9	118	8	3	26	1836	0	0
1.178	1	10	118	9	9	18	967	0	0
1.179	1	10	118	10	9	18	967	0	0
1.18	1	10	119	1	9	18	967	0	0
1.181	1	10	119	2	9	20	1191	0	0
1.182	1	10	119	3	9	20	1191	0	0
1.183	1	10	119	4	9	22	1383	0	0
1.184	1	10	119	5	9	22	1383	0	0
1.185	1	10	119	6	9	20	1191	0	0
1.186	1	10	119	7	9	20	1191	0	0
1.187	1	9	119	8	3	26	1836	0	0
1.188	1	10	119	9	9	18	967	0	0
1.189	1	10	119	10	9	12	597	0	0
1.19	1	10	120	1	9	12	597	0	0
1.191	1	10	120	2	9	12	597	0	0
1.192	1	10	120	3	9	12	597	0	0
1.193	1	8	120	4	11	20	1191	0	0
1.194	1	8	120	5	11	20	1191	0	0
1.195	1	10	120	6	9	22	1383	0	0
1.196	1	10	120	7	9	22	1383	0	0
1.197	1	10	120	8	9	24	1620	0	0
1.198	1	10	120	9	9	24	1620	0	0
1.199	1	10	120	10	9	18	967	0	0
1.2	1	10	121	1	9	18	967	0	0
1.201	1	10	121	2	9	14	775	0	0
1.202	1	9	121	3	3	22	1383	0	0
1.203	1	10	121	4	9	24	1620	0	0
1.204	1	10	121	5	9	24	1620	0	0
1.205	1	10	121	6	9	24	1620	0	0
1.206	1	10	121	7	9	24	1620	0	0
1.207	1	10	121	8	9	16	903	0	0
1.208	1	9	121	9	3	24	1620	0	0
1.209	1	10	121	10	9	20	1191	0	0
1.21	1	10	122	1	9	20	1191	0	0
1.211	1	10	122	2	9	18	967	0	0
1.212	1	10	122	3	9	18	967	0	0
1.213	1	10	122	4	9	24	1620	0	0
1.214	1	10	122	5	9	24	1620	0	0
1.215	1	10	122	6	9	24	1620	0	0
1.216	1	10	122	7	9	24	1620	0	0
1.217	1	7	122	8	2	22	1383	0	0
1.218	1	10	122	9	9	12	597	0	0
1.219	1	10	122	10	9	22	1383	0	0
1.22	1	10	123	1	9	22	1383	0	0
1.221	1	10	123	2	9	24	1620	0	0
1.222	1	10	123	3	9	24	1620	0	0
1.223	1	10	123	4	9	20	1191	0	0
1.224	1	10	123	5	9	20	1191	0	0
1.225	1	8	123	6	11	22	1383	0	0
1.226	1	8	123	7	11	22	1383	0	0
1.227	1	9	123	8	3	16	903	0	0
1.228	1	7	123	9	2	18	967	0	0
1.229	1	10	123	10	9	18	967	0	0
1.23	1	10	124	1	9	18	967	0	0
1.231	1	10	124	2	9	22	1383	0	0
1.232	1	10	124	3	9	22	1383	0	0
1.233	1	10	124	4	9	20	1191	0	0
1.234	1	10	124	5	9	20	1191	0	0
1.235	1	10	124	6	9	18	967	0	0
1.236	1	10	124	7	9	18	967	0	0
1.237	1	9	124	8	3	18	967	0	0
1.238	1	7	124	9	2	22	1383	0	0
1.239	1	8	124	10	11	22	1383	0	0
1.24	1	7	125	1	2	24	1620	0	0
1.241	1	7	125	2	2	24	1620	0	0
1.242	1	9	125	3	3	24	1620	0	0
1.243	1	10	125	4	9	22	1383	0	0
1.244	1	10	125	5	9	22	1383	0	0
1.245	1	10	125	6	9	24	1620	0	0
1.246	1	10	125	7	9	24	1620	0	0
1.247	1	10	125	8	9	20	1191	0	0
1.248	1	10	125	9	9	20	1191	0	0
